content,times,title
"年,月,日,艺术学院邀请赵青和吴佳佳两位教师,在合班楼,举办考研辅导讲座,鼓励指导本科生规划好人生和制定好考研计划,交流解答考研中遇到的困惑和问题,级艺术设计本科专业的,多名学生聆听了讲座,进行了互动交流,赵青和吴佳佳老师是今年我校刚从南京艺术学院和山东建筑大学录用进的艺术设计专业的研究生,她们结合自己的考研经历和专业学习经验,由赵青老师系统讲了一下考研报名流程以及如何选择专业及学校,然后深入地介绍考研英语和政治如何复习备考,最后介绍了一下视觉传达专业在复习备考阶段应注意的相关要点,强调了培养独立创意思维的重要性,特别强调了掌握合理的配色方案和图形创意方法在专业课考察中的重要作用,吴佳佳老师就如何复习英语政治分享了一些个人体会,帮助同学树立了学习公共课的信心,然后系统介绍了环艺专业的复习方法,并通过优秀硕士研究生作品展示,平面图,立面图,剖面图,透视效果图等,介绍了环艺专业应试要求和应试技巧,给学生提出了更高的专业学习要求,希望同学们能够考研成功,到更高学府深造,讲座中同学们主动提问,两位老师分别就所提问题做了详细讲解,两位老师从自身经历为同学们解析考研,帮助同学释疑解惑,使得同学们对考研有了新认识,树立了自己的考研信心,很多同学表示会根据指导,尽快制定计划,在学好专业的基础上,努力学习英语和政治,全力以赴投入到考研学习中,并继续就遇到的新问题与专业老师进行更加深入的交流,通过此次讲座,为本科生指明了学习方向,鼓舞了考研信心,激发了学习斗志,为进一步营造良好的学风和班风打下了基础","19,Nov",艺术学院举办考研辅导讲座
,"19,Nov",我院邀请王东辉教授举办艺术设计专业本科教学座谈会
"月,日,我院人物形象设计专业师生受山东省消防救援总队邀请,为全国消防系统,庆祝建党一百周年合唱比赛,活动做化妆造型工作,本次活动由卢婧妍,王禾青,王英明三位老师带队,级人物形象设计,个班共,名同学参与,位老师现场做教学指导,按照,学党史,办实事,工作要求,结合课程思政的指导思想,调动学生学习主动性,师生配合默契,以精湛的技术完成了百余人的化妆造型工作,真正做到了教学实践相结合,受到了消防总队官兵的一致认可和赞扬,为山东女子学院赢得了良好的社会声誉","19,May",人物形象设计专业师生为消防系统活动做化妆造型
"年,月,日下午艺术学院学生举办了关于学习两会精神的座谈会,参加会议的有学生会的学生干部和在校的各班班长和团支书,同学们在此次座谈会上积极发表对两会内容的看法,表达自身对于社会热点问题的看法和观点,座谈会上讨论到了大学生所关心的问题,包括食品安全,改善民生,农村医疗社会保障体系等,社会经济发展问题,素质教育问题,污染问题,座谈会上学生们的讨论,充分表明了青年学子对于党和国家的重视和希望,同学们纷纷表示,应当努力提高自身素质,树立当代学子良好形象,不辜负党对青年学生的厚望和重托,自觉抵制腐朽思想和不正之风的侵蚀,从而树立起正确的人生观,价值观和世界观,会后的自由讨论中,房价的控制,教育的改革成为讨论最多的话题,每年的两会都是老师学生们普遍关注的焦点,通过每年举行的两会,可以使我们能够在第一时间准确的认识到党和国家的发展要求和工作方向,通过学习两会精神及时调整,准确修正自身,正确指导工作方向,了解国际国内形势,认清大局,明辨是非,站对立场,坚决拥护党中央和国家所做出的科学决策,在日常的生活工作学习中自觉践行两会精神,自觉履行学生干部应尽的义务,会后各班班委达成共识,要积极带动同学参与到两会精神的学习,讨论和实践中去,在思想上将继续不断加强思想政治修养,积极参政议政,拥护党的方针政策,发挥学生干部的模范带头作用,此次座谈会使同学们对两会有了更深的了解,对国际国内形势和国家经济和社会发展有了更清晰的认识,同时使同学们对自身的社会责任也更加明确,与会同学表示,要以身作则,同时带动班级其他同学,加强政治思想学习,刻苦学习,认真做好份内工作,保持自身优点,克服不足之处,努力提高自身素质,使自己政治上更加成熟,学习上更加进步","19,Mar",畅谈两会，艺术学院学生座谈会
"为增加同学们的环保意识,让更多的,绿色,融入到同学们的生活中,文化艺术学院学习部将举办,绿色生活,废旧物品手工制作比赛,活动时间为,月,日,月,日,大一大二在校生均可报名参加,由班长统计本班参赛人员,于,月,日报给学习部,参赛者可利用废弃饮料瓶,废纸等材料制作美观实用的生活用品,服装或精致手工艺品,体现出环保和节约的主题,作品上交后,由专业老师评出一二三等奖,并颁发相应精美奖品,一等奖,名,二等奖,名,三等奖,名,欢迎同学们踊跃报名参加,文化艺术学院学生会,年,月,日","19,Mar",2009-2010学年第二学期“绿色生活”废旧物品制作比赛活动通知
"文化艺术学院师生在,三八,妇女节到来之际,祝愿我院全体女同胞们节日快乐","19,Mar",文化艺术学院庆祝“三八”妇女节
"近日,我院在普教楼五楼大厅举行了,级装潢艺术设计专业,平面广告,课程作业展,平面广告,是装潢艺术设计专业的主干课程之一,具有极强的创意性和视觉表现性,本课程历时,个教学周,包括商业选题和公益选题,在任课教师赵崇立老师的精心指导下制作完成的,本次课程作业参加全国大学生学院奖和山东省学院创意杯等赛事","19,Jun",平面广告课程作业展
"艺术学院,级动漫设计与制作专业学生,张观政,高强,李玉云,于璐,赵倩茹,刘艳,贾存旺,杜林,朱潇,王梅,张雪佩,石春红,张秀青,王崇晶,名同学在牟晓东老师的指导下完成动画作品,狂途,并参加省高校工委,省委宣传部,教育厅,文化厅等部门联合举办的第十三届山东省大学生科技文化艺术节原创动漫大赛,获得,一等奖","19,Jun",我院动漫学生获省艺术节原创动漫大赛一等奖
"月,日,我院,包装与构成设计,课程被评为山东省省级精品课程,课程负责人,主讲教师为我院副院长张利副教授,实习基地教师孙群高级工程师,实习基地教师赵月艺术总监以及装潢教研室郑蕾,赵崇利,卢婧妍,包装与构成设计,是一门集艺术设计,印刷技术,电子排版,综合性,实用性于一身的特色精品课程,是艺术设计和科学技术的高度融合,理论和实践密切结合的实践性较强的技能学科,在,包装与构成设计,教学过程中,我们注重培养学生的创新设计能力,动手操作技能以及社会实践经验,经过,年的课程改革和专业发展,本课程不断趋于成熟与完善,已经成为平面设计,包装装潢设计行业培养的支柱课程,教学效果得到了行业的广泛认可和好评","19,Jun",我院美术设计系《包装与构成设计》课程被评为山东省省级精品课程
"月,日,我院,美丽乡村建设,志愿服务队来到淄博市周村区南郊镇,进行为期,天的暑期,三下乡,大学生社会实践活动,为留守儿童开设手工绘画课堂,彩绘文化墙,弘扬社会主义核心价值观,志愿服务队结合专业优势,设计了独具特色的墙绘方案,将,社会主义核心价值观,展示在梅兰竹菊四种图案上,同学们冒着炎热的酷暑,顶着似火的骄阳,墙绘志愿者展开了热火朝天的彩绘工作,仅两天的时间同学们就完成了,多平米的墙面清理,刷底,起稿,弹线等工作,实实在在的把村民的广告墙变成了文化墙,志愿者们的劳作及设计工作让很多村民驻足欣赏,甚至有村民还主要邀请志愿者前去他家墙体作画,于此同时,支教志愿者依照教案为孩子们开设了生动有趣的,我和爸爸妈妈,的主题绘画课堂,孩子们积极发言认真作画,很快就融入到了课堂中,在同学们指导下画出自己心中的梦想,美丽乡村建设志愿服务队将在此后一个周的时间继续开展彩绘文化墙,手工绘画课堂,安全卫生知识宣讲等活动,在美化乡村,服务村民的过程中宣传和弘扬社会主义核心价值观,促进当地村镇的文化建设,为美丽乡村建设贡献青春力量,李,霞","19,Jul",“美丽乡村建设”志愿服务队在淄博南郊镇开展社会实践服务
"为深入开展保持共青团员先进性教育活动,增强学生们的热爱祖国的崇高理想和振兴民族的坚定信念,视觉传达设计本,团支部于,年,月,日在图书馆,座,教室召开,学习雷锋精神,践行核心价值观,观影活动,本次活动由团支部书记刘揩主持,视觉传达设计本,团支部全体成员参加此次活动,活动开始,观看了电影,雷锋,电影完结后团支部成员探讨交流了雷锋精神的内涵和现实意义,激发了同学们艰苦奋斗,勤俭节约的精神,引导大学生健全人格,推进大学生群体学雷锋活动常态化","19,Dec",七个一活力团支部建设工程之视觉传达设计1902团支部召开“学...
"年,月,日,艺术学院在普教楼五楼会议室召开了团总支工作会议,会议由团总支书记陈曦老师主持,艺术学院团总支成员和各班团支书参加,会议中,各班团支书首先对本班前一阶段团支部工作做了简要汇报,陈曦老师针对各班团支部工作中出现的问题,提出了解决方案,部署了下一阶段的工作,并对各班团支书的工作方式方法提出了合理的建议,给出了详细的工作要求,使团干部明确了共青团工作方针,继续围绕学校共青团工作要点开展各项活动,随后陈曦老师重点安排布置了山东省科级文化艺术节的各项活动,要求所有团干部积极动员广大学生参与报名,并及时收集上报作品,此次团总支工作会议,增加了团总支成员和各班团干部开展工作的信心,调动了团干部和学生会成员组织活动的积极性,进一步明确了团干部的工作方向和任务,为下一步艺术学院共青团工作顺利开展奠定了坚实的基础","19,Apr",艺术学院召开团总支工作会议
"月,日至,日,艺术学院团总支与环艺专业教研室,在普教楼,楼展厅举办了,级环艺专业学生的优秀设计作品展,锻炼了同学们的艺术创作能力,丰富了校园文化,此次参赛展出作品中,都是同学们利用课余时间,精心创作的作品,充分利用废旧物品,立体化格式,视觉冲击力很强,吸引了姊妹学院的师生前来欣赏参观,展品作者耐心向参观者交流介绍,加深了对展品的深层理解,赞叹不已,很多师生还在展品前拍照留念,此次参展的优秀作品为同学们提供了一个锻炼自己,展现自己的机会和舞台,通过师生与时俱进,不断创新的作品,展现了我院师生每人心中美好的中国梦","19,Apr",艺术学院举办优秀环艺作品展
"为强化知识产权保护,激发创新活力,视觉传达设计,团支部于,年,月,日在博文楼,举办第三届中华商标创意设计大赛的专业宣讲会,活动邀请山东方宇商标事务有限公司亓总参加,专业老师郑蕾,谢如红莅临指导,活动伊始,山东方宇商标事务有限公司的亓总讲解了商标设计基础知识,商标设计注意事项,常见问题,点评作品的要求等,郑老师强调了关于,仁风西瓜节,节徽标志的设计要求,讲授了设计技巧等知识,商标是知识产权重要组成部分,强化商标创造,保护,运用,大力培育和弘扬商标文化,对提高企业的商标创新意识,激发商标设计者的创新热情,从而推动知识产权强国和创新型国家建设具有重要意义","19,Apr",七个一活力团支部建设工程之视觉传达设计1601团支部举办《第...
